district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Barrio de Salamanca,barrio Goya,2,es,flat,false,1,true,Madrid,Goya,false,679000.0,10288.0,102486241,flat,Madrid,2,66.0,good,1569158.038243626,low,2024-09-17
Chamartín,barrio Nueva España,7,es,chalet,,,,Madrid,Nueva España,false,3980000.0,7236.0,102495361,chalet,Madrid,6,550.0,good,1658541.416,high,2024-09-17
Fuencarral,barrio Peñagrande,4,es,flat,true,3,true,Madrid,Peñagrande,false,1401000.0,6311.0,102503058,penthouse,Madrid,5,222.0,good,1052016.2767857143,high,2024-09-17
San Blas,barrio Hellín,1,es,flat,true,0,false,Madrid,Hellín,false,129000.0,2434.0,102530558,flat,Madrid,2,53.0,good,493332.02898550726,low,2024-09-17
Centro,"Lope de vega, 31",2,es,flat,true,3,true,Madrid,Huertas-Cortes,false,1250000.0,6443.0,102536394,flat,Madrid,2,194.0,good,769398.6464032421,high,2024-09-17
Carabanchel,"calle Del Toboso, 105 Esquina con Cl. Santiago Estévez s/n",2,es,flat,true,3,true,Madrid,San Isidro,true,395000.0,3624.0,102543723,duplex,Madrid,2,109.0,newdevelopment,277698.3312883436,high,2024-09-17
Chamberí,"calle de Bretón de los Herreros, 46",2,es,flat,true,2,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,1130000.0,8433.0,102545970,flat,Madrid,3,134.0,good,1240040.1756756757,medium,2024-09-17
Zona Pueblo,calle del Pinar,6,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,4500000.0,4606.0,102550578,chalet,Madrid,5,977.0,good,1355664.450980392,high,2024-09-17
Centro,calle de Fuencarral,4,es,flat,true,2,true,Madrid,Chueca-Justicia,false,1079000.0,8430.0,102587996,flat,Madrid,3,128.0,good,769398.6464032421,high,2024-09-17
Moncloa,barrio Ciudad Universitaria,6,es,chalet,,,,Madrid,Ciudad Universitaria,false,2950000.0,6484.0,102588935,chalet,Madrid,7,455.0,good,1540750.6917562725,high,2024-09-17
Ciudad Lineal,calle Bueso Pineda s/n,4,es,chalet,,,,Madrid,San Juan Bautista,false,1800000.0,5143.0,102608484,chalet,Madrid,4,350.0,good,584258.3493449781,high,2024-09-17
Centro,calle del Divino Pastor,3,es,flat,true,1,true,Madrid,Malasaña-Universidad,false,919000.0,8205.0,102609206,flat,Madrid,3,112.0,good,769398.6464032421,high,2024-09-17
Las Lomas,Las Lomas,5,es,chalet,,,,Boadilla del Monte,,false,1599000.0,2665.0,102615672,chalet,Madrid,5,600.0,good,2252090.909090909,low,2024-09-17
Centro,calle de Fuencarral,4,es,flat,true,2,true,Madrid,Chueca-Justicia,false,1049000.0,8195.0,102616042,flat,Madrid,3,128.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,barrio Recoletos,3,es,flat,true,5,true,Madrid,Recoletos,false,1705000.0,12355.0,102623733,flat,Madrid,3,138.0,good,1569158.038243626,medium,2024-09-17
Centro,calle de Andrés Borrego,1,es,flat,false,3,false,Madrid,Malasaña-Universidad,false,298000.0,4257.0,102624580,flat,Madrid,4,70.0,good,769398.6464032421,low,2024-09-17
Barajas,calle de Nuestra Señora de Araceli,2,es,flat,true,0,false,Madrid,Casco Histórico de Barajas,false,275000.0,3526.0,102638956,flat,Madrid,3,78.0,good,524778.3513513514,low,2024-09-17
Parque Boadilla,Parque Boadilla,5,es,chalet,,,,Boadilla del Monte,,false,1795000.0,3860.0,102667743,chalet,Madrid,6,465.0,good,1346327.7777777778,high,2024-09-17
Las Lomas,avenida de las Lomas,6,es,chalet,,,,Boadilla del Monte,,false,1525000.0,2798.0,102685999,chalet,Madrid,6,545.0,good,2252090.909090909,low,2024-09-17
Chamartín,calle de Guerrero y Mendoza,4,es,chalet,,,,Madrid,Ciudad Jardín,false,2475000.0,8250.0,102694762,chalet,Madrid,3,300.0,good,1658541.416,high,2024-09-17
Centro,calle de Velarde,3,es,flat,true,1,false,Madrid,Malasaña-Universidad,false,859000.0,7954.0,102698867,flat,Madrid,3,108.0,good,769398.6464032421,high,2024-09-17
Retiro,calle de Espalter,3,es,flat,true,6,true,Madrid,Jerónimos,false,3500000.0,13780.0,102702172,flat,Madrid,3,254.0,good,1033324.8743718592,high,2024-09-17
Centro,barrio Chueca-Justicia,2,es,flat,true,3,true,Madrid,Chueca-Justicia,false,1420000.0,11360.0,102719189,duplex,Madrid,3,125.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,calle de Serrano,5,es,flat,true,5,true,Madrid,Recoletos,false,7900000.0,16424.0,102720169,flat,Madrid,5,481.0,good,1569158.038243626,high,2024-09-17
Zona Pueblo,"plaza de la Coronación, 12",1,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,300000.0,3371.0,102742319,chalet,Madrid,1,89.0,good,1355664.450980392,low,2024-09-17
Villa de Vallecas,calle de Fuentespina,2,es,flat,true,2,true,Madrid,Santa Eugenia,false,320000.0,2783.0,102746121,flat,Madrid,4,115.0,good,309949.953125,medium,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,8,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,5500000.0,4783.0,102750021,chalet,Madrid,8,1150.0,good,1239664.2406015038,high,2024-09-17
Barrio de Salamanca,barrio Goya,4,es,flat,true,2,true,Madrid,Goya,false,2250000.0,9912.0,102753074,flat,Madrid,3,227.0,good,1569158.038243626,high,2024-09-17
Los Molinos,calle Viaje del Parnasso s/n,2,es,flat,true,5,true,Getafe,,true,499000.0,3465.0,102763338,penthouse,Madrid,3,144.0,newdevelopment,529807.6923076923,medium,2024-09-17
Retiro,barrio Jerónimos,3,es,flat,true,0,true,Madrid,Jerónimos,false,2950000.0,14390.0,102765202,flat,Madrid,2,205.0,good,1033324.8743718592,high,2024-09-17
Centro,barrio Sol,3,es,flat,false,3,true,Madrid,Sol,false,919000.0,8205.0,102787789,flat,Madrid,3,112.0,good,769398.6464032421,high,2024-09-17
Fuencarral,barrio Peñagrande,3,es,chalet,,,,Madrid,Peñagrande,false,995000.0,6633.0,102790617,chalet,Madrid,4,150.0,good,1052016.2767857143,medium,2024-09-17
Barrio de Salamanca,barrio Goya,3,es,flat,true,3,true,Madrid,Goya,false,1700000.0,7727.0,102791587,flat,Madrid,4,220.0,good,1569158.038243626,medium,2024-09-17
Centro,calle del Arenal,1,es,flat,true,4,true,Madrid,Sol,false,479000.0,5771.0,102792685,flat,Madrid,2,83.0,good,769398.6464032421,low,2024-09-17
Tetuán,calle de Ceuta,1,es,flat,true,0,false,Madrid,Valdeacederas,false,247000.0,3580.0,102794556,flat,Madrid,2,69.0,good,568637.182572614,low,2024-09-17
Centro,"plaza de Pedro Zerolo, 5",2,es,flat,true,1,true,Madrid,Chueca-Justicia,false,1400000.0,8284.0,102828595,flat,Madrid,3,169.0,good,769398.6464032421,high,2024-09-17
El Bosque,El Bosque,5,es,chalet,,,,Villaviciosa de Odón,,false,1000000.0,1064.0,102834166,chalet,Madrid,7,940.0,good,877710.8823529412,high,2024-09-17
Hortaleza,barrio Canillas,6,es,chalet,,,,Madrid,Canillas,false,1538000.0,2542.0,102837232,chalet,Madrid,8,605.0,renew,1239664.2406015038,high,2024-09-17
Usera,calle Teniente Compaired s/n,1,es,flat,true,0,true,Madrid,Pradolongo,true,218000.0,2907.0,102837355,flat,Madrid,1,75.0,newdevelopment,260476.03773584907,low,2024-09-17
Centro,via Gran,2,es,flat,true,2,true,Madrid,Malasaña-Universidad,false,1435000.0,14069.0,102837633,flat,Madrid,2,102.0,good,769398.6464032421,high,2024-09-17
Casco Antiguo,avenida Doctor Marañón,2,es,flat,true,2,true,Majadahonda,,false,380000.0,2923.0,102838178,flat,Madrid,4,130.0,good,368897.8333333333,medium,2024-09-17
Barrio de Salamanca,calle de Serrano,3,es,flat,true,1,true,Madrid,Castellana,false,2300000.0,10748.0,102838686,flat,Madrid,4,214.0,renew,1569158.038243626,high,2024-09-17
Moncloa,calle del Carril de los Caleros,2,es,flat,true,2,true,Madrid,Aravaca,false,820000.0,4881.0,102849709,flat,Madrid,3,168.0,good,1540750.6917562725,low,2024-09-17
San Blas,Tobago,4,es,chalet,,,,Madrid,Salvador,false,1050000.0,3684.0,102850527,chalet,Madrid,5,285.0,good,493332.02898550726,high,2024-09-17
Centro,"de Getafe, 12",2,es,flat,true,3,true,Fuenlabrada,,true,300000.0,3158.0,102850845,penthouse,Madrid,2,95.0,newdevelopment,769398.6464032421,low,2024-09-17
Chamberí,calle de El Españoleto,2,es,flat,false,3,true,Madrid,Almagro,false,450000.0,7377.0,102852910,flat,Madrid,2,61.0,good,1240040.1756756757,low,2024-09-17
Chamberí,calle del General Arrando,1,es,flat,false,0,true,Madrid,Almagro,false,550000.0,10000.0,102852927,flat,Madrid,2,55.0,good,1240040.1756756757,low,2024-09-17
Fuencarral,calle de Joaquín Lorenzo,1,es,flat,,3,true,Madrid,Peñagrande,true,377000.0,6390.0,102878721,flat,Madrid,1,59.0,newdevelopment,1052016.2767857143,low,2024-09-17
Centro,via Gran,2,es,flat,true,8,true,Madrid,Malasaña-Universidad,false,1420000.0,13271.0,102881787,flat,Madrid,2,107.0,good,769398.6464032421,high,2024-09-17
Hortaleza,calle de Dulce Chacón,2,es,flat,true,9,true,Madrid,Virgen del Cortijo - Manoteras,false,507600.0,3966.0,102884708,flat,Madrid,2,128.0,good,1239664.2406015038,low,2024-09-17
Miramadrid,calle Río Guadiana s/n,3,es,chalet,,,,Paracuellos de Jarama,,true,799900.0,2666.0,102894870,chalet,Madrid,5,300.0,newdevelopment,707592.3076923077,high,2024-09-17
Chamartín,calle de Serrano,2,es,flat,true,3,true,Madrid,El Viso,false,895000.0,7783.0,102898030,penthouse,Madrid,2,115.0,good,1658541.416,low,2024-09-17
Centro,"calle del Barco, 10",3,es,flat,true,2,false,Madrid,Malasaña-Universidad,false,760000.0,4471.0,102902585,flat,Madrid,5,170.0,good,769398.6464032421,medium,2024-09-17
El Bosque,"Urbanizacion Monte de la Villa M-6, 19",3,es,chalet,,,,Villaviciosa de Odón,,false,780000.0,2557.0,102914326,chalet,Madrid,5,305.0,good,877710.8823529412,low,2024-09-17
Chamartín,paseo de los Jacintos,5,es,chalet,,,,Madrid,Bernabéu-Hispanoamérica,false,3000000.0,11152.0,102922909,chalet,Madrid,4,269.0,good,1658541.416,high,2024-09-17
Tetuán,calle del Marqués de Leis,1,es,flat,true,0,false,Madrid,Cuzco-Castillejos,false,170000.0,6071.0,102924424,flat,Madrid,1,28.0,good,568637.182572614,low,2024-09-17
Puente de Vallecas,calle Tejar de la Pastora,1,es,flat,true,4,false,Madrid,Numancia,false,94000.0,1679.0,102951048,flat,Madrid,3,56.0,renew,213998.1403508772,low,2024-09-17
Zona norte,Zona norte,3,es,flat,true,,true,Majadahonda,,false,940000.0,4141.0,102953084,penthouse,Madrid,4,227.0,good,1057920.111111111,low,2024-09-17
Los Molinos,calle Viaje del Parnasso s/n,3,es,flat,true,0,true,Getafe,,true,479000.0,2548.0,102958109,duplex,Madrid,4,188.0,newdevelopment,529807.6923076923,medium,2024-09-17
Golf - El Carralero,"camino Carralero, 118",3,es,flat,true,3,true,Majadahonda,,false,850000.0,5519.0,102969264,duplex,Madrid,3,154.0,good,728655.5555555555,high,2024-09-17
Perales del Rio,Perales del Rio,3,es,chalet,,,,Getafe,,false,425000.0,1563.0,102976225,chalet,Madrid,4,272.0,good,409580.0,medium,2024-09-17
Moncloa,"calle Ana Teresa, 1",4,es,flat,true,2,true,Madrid,Aravaca,true,2100000.0,8714.0,102976355,flat,Madrid,4,241.0,newdevelopment,1540750.6917562725,high,2024-09-17
Zona Pueblo,barrio Zona Pueblo,2,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,1000000.0,4630.0,102980053,chalet,Madrid,4,216.0,good,1355664.450980392,low,2024-09-17
Centro,calle del 23 de Abril de 1873,8,es,flat,true,1,true,Madrid,Huertas-Cortes,false,3800000.0,6786.0,102985794,flat,Madrid,10,560.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,barrio Fuente del Berro,4,es,flat,true,3,true,Madrid,Fuente del Berro,false,1190000.0,4312.0,102991591,penthouse,Madrid,5,276.0,renew,1569158.038243626,low,2024-09-17
Urbanizaciones,barrio Montealina,7,es,chalet,,,,Pozuelo de Alarcón,Montealina,false,4275000.0,3717.0,103004220,chalet,Madrid,7,1150.0,good,2186191.1764705884,high,2024-09-17
Zona Monte el Pilar,avenida Rey Juan Carlos I s/n,5,es,flat,true,0,true,Majadahonda,,false,975000.0,4452.0,103056335,flat,Madrid,5,219.0,good,1290047.0588235294,low,2024-09-17
Centro,calle de la Madera s/n,1,es,flat,false,0,true,Madrid,Malasaña-Universidad,false,249000.0,6385.0,103079507,flat,Madrid,1,39.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,barrio Castellana,6,es,flat,true,6,true,Madrid,Castellana,false,1.12E7,15259.0,103089910,penthouse,Madrid,5,734.0,good,1569158.038243626,high,2024-09-17
El Barral Ferial,avenida DEL PLANTIO,2,es,flat,true,1,true,Coslada,,false,420000.0,3022.0,103093492,flat,Madrid,4,139.0,good,420000.0,medium,2024-09-17
Centro,calle del Maestro Guerrero,2,es,flat,true,4,true,Madrid,Malasaña-Universidad,false,799000.0,8237.0,103102757,flat,Madrid,2,97.0,good,769398.6464032421,medium,2024-09-17
Ciudad Lineal,"calle de la Condesa de Venadito, 6",3,es,flat,true,9,true,Madrid,San Pascual,false,890000.0,4684.0,103103688,flat,Madrid,4,190.0,renew,584258.3493449781,high,2024-09-17
Barrio de Salamanca,calle de las Mártires Concepcionistas,3,es,flat,true,7,true,Madrid,Lista,false,1985000.0,8102.0,103106386,penthouse,Madrid,3,245.0,good,1569158.038243626,high,2024-09-17
Barrio de Salamanca,calle del Conde de Peñalver,5,es,flat,true,6,true,Madrid,Goya,false,4800000.0,12000.0,103108997,penthouse,Madrid,3,400.0,good,1569158.038243626,high,2024-09-17
Barajas,calle del Aire,3,es,chalet,,,,Madrid,Timón,false,775000.0,3341.0,103154865,chalet,Madrid,4,232.0,good,524778.3513513514,high,2024-09-17
Barrio de Salamanca,barrio Castellana,4,es,flat,true,1,true,Madrid,Castellana,false,2300000.0,10748.0,103157091,flat,Madrid,4,214.0,renew,1569158.038243626,high,2024-09-17
Barrio de Salamanca,barrio Lista,3,es,flat,true,1,true,Madrid,Lista,false,1649000.0,9110.0,103163793,flat,Madrid,3,181.0,good,1569158.038243626,medium,2024-09-17
Barrio de Salamanca,barrio Recoletos,5,es,flat,false,4,true,Madrid,Recoletos,false,1920000.0,12000.0,103180051,flat,Madrid,3,160.0,good,1569158.038243626,high,2024-09-17
Encinar de los Reyes,Luis Martínez Feduchi,4,es,flat,true,4,true,La Moraleja,,false,1160000.0,4813.0,103184264,penthouse,Madrid,3,241.0,good,1413482.142857143,low,2024-09-17
,"libertad, 99999",2,es,flat,true,1,true,Humanes de Madrid,,true,266000.0,2860.0,103197433,flat,Madrid,3,93.0,newdevelopment,,medium,2024-09-17
,"libertad, 99999",2,es,flat,true,4,true,Humanes de Madrid,,true,275000.0,2926.0,103197438,flat,Madrid,3,94.0,newdevelopment,,medium,2024-09-17
,"libertad, 99999",2,es,flat,true,5,true,Humanes de Madrid,,true,224000.0,2383.0,103197441,flat,Madrid,2,94.0,newdevelopment,,medium,2024-09-17
Barrio de Salamanca,barrio Goya,2,es,flat,true,0,true,Madrid,Goya,false,649000.0,10468.0,103199694,flat,Madrid,2,62.0,good,1569158.038243626,low,2024-09-17
Centro,barrio Chueca-Justicia,2,es,flat,true,4,true,Madrid,Chueca-Justicia,false,695000.0,7989.0,103199813,flat,Madrid,2,87.0,good,769398.6464032421,medium,2024-09-17
Barrio de Salamanca,calle de Roberto Domingo,3,es,flat,true,7,true,Madrid,Guindalera,false,1595000.0,7026.0,103206873,penthouse,Madrid,3,227.0,good,1569158.038243626,medium,2024-09-17
Moncloa,paseo de la Florida,1,es,flat,true,6,true,Madrid,Casa de Campo,false,400000.0,5797.0,103208304,flat,Madrid,1,69.0,good,1540750.6917562725,low,2024-09-17
Arganzuela,"calle de Embajadores, 228",2,es,flat,true,1,true,Madrid,Legazpi,false,850142.0,5030.0,103208615,flat,Madrid,4,169.0,good,457697.83419689117,high,2024-09-17
Retiro,calle de Narváez,2,es,flat,false,1,true,Madrid,Ibiza,false,900000.0,6767.0,103210150,flat,Madrid,4,133.0,good,1033324.8743718592,low,2024-09-17
Centro,solares,2,es,flat,true,2,true,San Fernando de Henares,,false,291000.0,2720.0,103213018,duplex,Madrid,3,107.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle de Alcalá,2,es,flat,true,2,true,Madrid,Goya,false,899000.0,8099.0,103213404,flat,Madrid,2,111.0,good,1569158.038243626,low,2024-09-17
Somosaguas,calle Talavera,3,es,chalet,,,,Pozuelo de Alarcón,Somosaguas,false,2190000.0,4026.0,103217981,chalet,Madrid,6,544.0,good,1852000.0,high,2024-09-17
Retiro,"calle de Narváez, 50",2,es,flat,true,1,true,Madrid,Ibiza,false,795000.0,9938.0,103234758,flat,Madrid,2,80.0,good,1033324.8743718592,low,2024-09-17
Retiro,Calle de Granada,1,es,flat,false,1,true,Madrid,Pacífico,false,208000.0,5622.0,103244019,flat,Madrid,1,37.0,good,1033324.8743718592,low,2024-09-17
Zona Pueblo,barrio Zona Pueblo,6,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,4500000.0,4606.0,103244255,chalet,Madrid,5,977.0,good,1355664.450980392,high,2024-09-17
Villa de Vallecas,calle Rafael de León & Av. de las Suertes s/n,2,es,flat,true,7,true,Madrid,Ensanche de Vallecas - La Gavia,false,574900.0,3422.0,103251861,penthouse,Madrid,3,168.0,good,309949.953125,high,2024-09-17
Chamartín,barrio Nueva España,3,es,flat,true,4,true,Madrid,Nueva España,false,2100000.0,8171.0,103255389,flat,Madrid,4,257.0,good,1658541.416,high,2024-09-17
Centro,calle de la Cruz,2,es,flat,true,6,true,Madrid,Sol,false,739000.0,8593.0,103255752,flat,Madrid,2,86.0,good,769398.6464032421,medium,2024-09-17
Tetuán,calle de los Hermanos de Andrés,1,es,flat,true,1,false,Madrid,Ventilla-Almenara,false,348000.0,5118.0,103257937,flat,Madrid,2,68.0,good,568637.182572614,low,2024-09-17
Chamberí,calle de Santa Engracia,5,es,flat,true,5,true,Madrid,Trafalgar,false,3100000.0,9627.0,103258599,flat,Madrid,4,322.0,renew,1240040.1756756757,high,2024-09-17
Tetuán,calle de Bravo Murillo,4,es,flat,true,1,true,Madrid,Cuatro Caminos,false,990000.0,2302.0,103260772,flat,Madrid,6,430.0,renew,568637.182572614,high,2024-09-17
Moncloa,barrio Ciudad Universitaria,3,es,flat,true,3,true,Madrid,Ciudad Universitaria,false,795000.0,3130.0,103272306,flat,Madrid,5,254.0,renew,1540750.6917562725,low,2024-09-17
Chamartín,barrio Nueva España,3,es,flat,true,4,true,Madrid,Nueva España,false,2100000.0,8077.0,103273522,flat,Madrid,4,260.0,good,1658541.416,high,2024-09-17
El Soto de la Moraleja,El Soto de la Moraleja,3,es,flat,true,2,true,La Moraleja,,false,1250000.0,7576.0,103274189,flat,Madrid,3,165.0,good,1483132.3529411764,low,2024-09-17
Golf - El Carralero,Golf - El Carralero,3,es,flat,true,,true,Majadahonda,,false,850000.0,4450.0,103278121,penthouse,Madrid,3,191.0,good,728655.5555555555,high,2024-09-17
Moncloa,"calle Ana Teresa, 1",2,es,flat,true,1,true,Madrid,Aravaca,true,1250000.0,8117.0,103282785,flat,Madrid,2,154.0,newdevelopment,1540750.6917562725,low,2024-09-17
Zona Pueblo,barrio Zona Pueblo,10,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,3950000.0,1942.0,103291475,chalet,Madrid,7,2034.0,good,1355664.450980392,high,2024-09-17
El Pastel,avenida del Delta del Ebro,3,es,chalet,,,,Boadilla del Monte,,false,995000.0,3504.0,103296759,chalet,Madrid,3,284.0,good,984947.5,medium,2024-09-17
Zona norte,barrio Zona norte,4,es,chalet,,,,Pozuelo de Alarcón,Zona norte,false,1100000.0,3090.0,103314385,chalet,Madrid,5,356.0,good,1057920.111111111,medium,2024-09-17
Sector B,avenida DE INFANTE DON LUIS,2,es,flat,true,2,true,Boadilla del Monte,,false,535000.0,4053.0,103320885,flat,Madrid,3,132.0,good,629311.1111111111,low,2024-09-17
Carabanchel,calle de Alejandro Morán,2,es,flat,true,1,false,Madrid,Puerta Bonita,false,337000.0,2293.0,103324776,flat,Madrid,5,147.0,good,277698.3312883436,high,2024-09-17
Zona Pueblo,"calle Isla de Creta, 21",5,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,true,1945000.0,3921.0,103328457,chalet,Madrid,6,496.0,newdevelopment,1355664.450980392,high,2024-09-17
Centro,paseo del Prado,4,es,flat,true,3,true,Madrid,Huertas-Cortes,false,1590000.0,10890.0,103340261,flat,Madrid,3,146.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,calle del Conde de Peñalver,1,es,flat,false,7,true,Madrid,Lista,false,780000.0,7647.0,103341264,flat,Madrid,2,102.0,good,1569158.038243626,low,2024-09-17
Encinar de los Reyes,calle Dámaso Alonso,3,es,flat,true,2,true,La Moraleja,,false,1195000.0,4979.0,103346988,penthouse,Madrid,3,240.0,good,1413482.142857143,low,2024-09-17
Ciudad Lineal,"calle Belisana, 9",2,es,flat,true,3,true,Madrid,Colina,true,789000.0,9622.0,103351157,flat,Madrid,2,82.0,newdevelopment,584258.3493449781,high,2024-09-17
La Moraleja urbanización,La Moraleja urbanización,4,es,flat,true,0,true,La Moraleja,,false,1500000.0,4412.0,103353956,flat,Madrid,4,340.0,good,3082447.8260869565,low,2024-09-17
Retiro,calle de Játiva,2,es,flat,true,7,true,Madrid,Adelfas,false,670000.0,6381.0,103355651,flat,Madrid,3,105.0,good,1033324.8743718592,low,2024-09-17
San Nicasio - Campo de Tiro - Solagua,"avenida Juan XXIII, 3",3,es,flat,true,2,true,Leganés,Solagua,true,648020.0,4532.0,103365960,flat,Madrid,4,143.0,newdevelopment,360424.4,high,2024-09-17
San Nicasio - Campo de Tiro - Solagua,"avenida Juan XXIII, 3",2,es,flat,true,5,true,Leganés,Solagua,true,535630.0,6157.0,103365990,penthouse,Madrid,3,87.0,newdevelopment,360424.4,high,2024-09-17
Ciudad Lineal,"calle San Gumersindo, 22",1,es,flat,true,0,true,Madrid,Ventas,true,349000.0,5288.0,103370262,flat,Madrid,1,66.0,newdevelopment,584258.3493449781,low,2024-09-17
Chamberí,calle de Meléndez Valdés,1,es,flat,true,2,true,Madrid,Arapiles,false,450000.0,9000.0,103370645,flat,Madrid,1,50.0,good,1240040.1756756757,low,2024-09-17
