district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Centro,"calle Villaamil, 40",1,es,flat,true,3,false,Móstoles,,false,105776.0,1889.0,104900389,flat,Madrid,1,56.0,renew,769398.6464032421,low,2024-09-17
Barrio de Salamanca,barrio Recoletos,5,es,flat,true,4,true,Madrid,Recoletos,false,4150000.0,12969.0,104902909,flat,Madrid,4,320.0,good,1569158.038243626,high,2024-09-17
Carabanchel,calle Manuel Lamela,1,es,flat,true,0,false,Madrid,Puerta Bonita,false,148000.0,4933.0,104903219,flat,Madrid,1,30.0,good,277698.3312883436,low,2024-09-17
,"Calle Igualdad, 1 A",2,es,flat,true,6,true,Humanes de Madrid,,true,312500.0,1662.0,104903968,penthouse,Madrid,3,188.0,newdevelopment,,medium,2024-09-17
Centro Urbano,calle de Agustín y Antonia,1,es,flat,,3,,San Sebastián de los Reyes,,true,244500.0,2747.0,104904039,flat,Madrid,1,89.0,newdevelopment,261378.26086956522,medium,2024-09-17
Centro Urbano,calle de Agustín y Antonia,1,es,flat,,3,,San Sebastián de los Reyes,,true,225400.0,2477.0,104904046,flat,Madrid,1,91.0,newdevelopment,261378.26086956522,low,2024-09-17
Centro - Ayuntamiento,calle de la Nación Dominicana,1,es,flat,true,0,false,Pinto,,false,71300.0,1004.0,104904614,flat,Madrid,1,71.0,good,203262.5,low,2024-09-17
Fuencarral,"calle de Pedro Rico, 31",2,es,flat,true,9,true,Madrid,La Paz,false,837000.0,4895.0,104904657,flat,Madrid,4,171.0,good,1052016.2767857143,low,2024-09-17
El Naranjo,avenida Cantabria s/n,2,es,flat,true,1,true,Fuenlabrada,,true,228000.0,3040.0,104904663,flat,Madrid,2,75.0,,236116.66666666666,medium,2024-09-17
El Naranjo,avenida Cantabria s/n,1,es,flat,true,2,true,Fuenlabrada,,true,224500.0,3351.0,104905585,flat,Madrid,2,67.0,,236116.66666666666,medium,2024-09-17
Barrio de Salamanca,"calle del Doctor Esquerdo, 35",1,es,flat,false,3,true,Madrid,Fuente del Berro,false,275000.0,5500.0,104906046,flat,Madrid,1,50.0,good,1569158.038243626,low,2024-09-17
Tetuán,calle de Bravo Murillo,1,es,flat,true,1,true,Madrid,Bellas Vistas,false,560000.0,3613.0,104906570,flat,Madrid,3,155.0,good,568637.182572614,medium,2024-09-17
Barrio de Salamanca,"calle Hermosilla, 60",2,es,flat,true,1,true,Madrid,Recoletos,true,2997000.0,14204.0,104907174,flat,Madrid,3,211.0,newdevelopment,1569158.038243626,high,2024-09-17
Barrio de Salamanca,"calle Hermosilla, 60",2,es,flat,true,4,true,Madrid,Recoletos,true,3057000.0,16348.0,104907324,flat,Madrid,3,187.0,newdevelopment,1569158.038243626,high,2024-09-17
Barrio de Salamanca,"calle Hermosilla, 60",2,es,flat,true,5,true,Madrid,Recoletos,true,3547000.0,17559.0,104907403,flat,Madrid,3,202.0,newdevelopment,1569158.038243626,high,2024-09-17
Ciudad Lineal,calle de Pablo Vidal,5,es,flat,true,4,true,Madrid,Colina,false,1780000.0,7008.0,104907538,penthouse,Madrid,4,254.0,good,584258.3493449781,high,2024-09-17
Moratalaz,calle del Corregidor Alonso de Tobar,2,es,flat,true,3,true,Madrid,Fontarrón,false,307000.0,3165.0,104908199,flat,Madrid,3,97.0,good,271022.0,high,2024-09-17
Barrio de Salamanca,calle del Duque de Sesto,3,es,flat,true,1,true,Madrid,Goya,false,1350000.0,10150.0,104909478,flat,Madrid,2,133.0,good,1569158.038243626,low,2024-09-17
Chamartín,barrio Nueva España,3,es,flat,true,3,true,Madrid,Nueva España,false,2450000.0,5235.0,104910752,duplex,Madrid,4,468.0,good,1658541.416,high,2024-09-17
Chamartín,barrio El Viso,5,es,chalet,,,,Madrid,El Viso,false,5800000.0,6840.0,104911185,chalet,Madrid,9,848.0,good,1658541.416,high,2024-09-17
Latina,"calle de Villasandino, 34",1,es,flat,true,0,false,Madrid,Lucero,false,138000.0,1747.0,104911575,flat,Madrid,2,79.0,renew,292681.8390804598,low,2024-09-17
Centro,calle del Amparo,1,es,flat,false,1,false,Madrid,Lavapiés-Embajadores,false,135000.0,8438.0,104912382,studio,Madrid,0,16.0,good,769398.6464032421,low,2024-09-17
Chamberí,calle de Alberto Aguilera,2,es,flat,true,5,true,Madrid,Arapiles,false,1300000.0,6132.0,104916735,flat,Madrid,3,212.0,good,1240040.1756756757,medium,2024-09-17
Chamartín,paseo de La Habana,6,es,chalet,,,,Madrid,Nueva España,false,3300000.0,7285.0,104916900,chalet,Madrid,5,453.0,renew,1658541.416,high,2024-09-17
Las Conejeras - Esparragal,calle Moscú,2,es,chalet,,,,Coslada,,false,530000.0,3510.0,104916921,chalet,Madrid,4,151.0,good,623800.0,low,2024-09-17
La Espinilla - Parque Blanco,La Espinilla - Parque Blanco,4,es,chalet,,,,Coslada,,false,780000.0,2349.0,104917973,chalet,Madrid,5,332.0,good,352250.0,high,2024-09-17
Centro,"calle de Barceló, 1",4,es,flat,true,1,true,Madrid,Chueca-Justicia,false,1519000.0,7199.0,104918006,flat,Madrid,4,211.0,good,769398.6464032421,high,2024-09-17
Chamartín,barrio Nueva España,4,es,flat,true,3,true,Madrid,Nueva España,false,3000000.0,7407.0,104918329,flat,Madrid,4,405.0,good,1658541.416,high,2024-09-17
Centro,"calle de Santa Cruz de Marcenado, 2",3,es,flat,true,5,true,Madrid,Malasaña-Universidad,false,1695000.0,6862.0,104918448,flat,Madrid,4,247.0,good,769398.6464032421,high,2024-09-17
Centro,calle de Cervantes,2,es,flat,true,3,true,Madrid,Huertas-Cortes,false,495000.0,3992.0,104919278,flat,Madrid,2,124.0,good,769398.6464032421,low,2024-09-17
Moncloa,calle de Juan Montalvo,1,es,flat,true,1,true,Madrid,Ciudad Universitaria,false,483000.0,4600.0,104920643,flat,Madrid,3,105.0,renew,1540750.6917562725,low,2024-09-17
Noroeste,"calle de Torrejón, 10",1,es,flat,true,1,false,Torrejón de Ardoz,,false,140000.0,1321.0,104921938,flat,Madrid,3,106.0,renew,213462.5,low,2024-09-17
Norte - Universidad,"calle Echegaray, 8",2,es,flat,true,1,true,Móstoles,,false,241875.0,2067.0,104922161,flat,Madrid,4,117.0,renew,355984.5238095238,low,2024-09-17
Centro,barrio Huertas-Cortes,1,es,flat,true,5,true,Madrid,Huertas-Cortes,false,799000.0,9512.0,104922553,penthouse,Madrid,2,84.0,good,769398.6464032421,medium,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,5,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,2800000.0,6588.0,104923208,chalet,Madrid,6,425.0,good,1239664.2406015038,high,2024-09-17
Los Arroyos,avenida de la Coruña,2,es,flat,true,2,true,San Sebastián de los Reyes,,false,385000.0,2790.0,104923327,flat,Madrid,3,138.0,renew,364800.0,medium,2024-09-17
Hortaleza,avenida Ahones,5,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,2190000.0,5763.0,104923401,chalet,Madrid,7,380.0,good,1239664.2406015038,high,2024-09-17
Chamberí,calle del Maestro Ángel Llorca,3,es,flat,true,4,true,Madrid,Vallehermoso,false,1200000.0,5195.0,104923725,flat,Madrid,6,231.0,good,1240040.1756756757,medium,2024-09-17
Barrio de Salamanca,calle del General Díaz Porlier,2,es,flat,true,3,true,Madrid,Goya,false,1600000.0,10323.0,104924101,flat,Madrid,5,155.0,renew,1569158.038243626,medium,2024-09-17
Arganzuela,calle de Alejandro Ferrant,2,es,flat,true,4,true,Madrid,Delicias,false,580000.0,4173.0,104926983,flat,Madrid,5,139.0,renew,457697.83419689117,high,2024-09-17
Rozas Centro,barrio El Caño- Maracaibo,4,es,chalet,,,,Las Rozas de Madrid,El Caño- Maracaibo,false,1180000.0,2118.0,104927396,chalet,Madrid,7,557.0,renew,405425.53125,high,2024-09-17
Arganzuela,calle de Embajadores,1,es,flat,false,1,true,Madrid,Chopera,false,255000.0,6375.0,104929438,duplex,Madrid,2,40.0,renew,457697.83419689117,low,2024-09-17
Tetuán,calle de Bravo Murillo,2,es,flat,true,2,true,Madrid,Cuatro Caminos,false,530000.0,4417.0,104929640,flat,Madrid,3,120.0,good,568637.182572614,medium,2024-09-17
Casco Histórico,Casco Histórico,3,es,chalet,,,,Rivas-Vaciamadrid,,false,545000.0,2019.0,104929700,chalet,Madrid,4,270.0,renew,518000.0,medium,2024-09-17
Barrio de Salamanca,calle de Diego de León,4,es,flat,true,6,true,Madrid,Castellana,false,3500000.0,14523.0,104932714,flat,Madrid,3,241.0,good,1569158.038243626,high,2024-09-17
Fuencarral,"calle Julio Calvo, 12",1,es,flat,true,0,false,Madrid,Peñagrande,false,173300.0,2476.0,104933642,flat,Madrid,3,70.0,renew,1052016.2767857143,low,2024-09-17
Vicálvaro,Los Berrocales s/n,2,es,flat,true,6,true,Madrid,Los Berrocales,true,504000.0,4308.0,104933991,penthouse,Madrid,3,117.0,newdevelopment,376080.66346153844,high,2024-09-17
,"calle los Carreteros, 11",2,es,flat,true,2,true,Humanes de Madrid,,false,218000.0,2076.0,104934141,flat,Madrid,3,105.0,renew,,medium,2024-09-17
Centro,"LA PALMA, 67",1,es,flat,true,2,false,Madrid,Sol,false,339000.0,5947.0,104934401,flat,Madrid,2,57.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,"calle de Castelló, 117",2,es,flat,true,4,true,Madrid,Castellana,false,980000.0,8033.0,104935065,flat,Madrid,1,122.0,good,1569158.038243626,low,2024-09-17
Arganzuela,barrio Legazpi,2,es,flat,true,0,false,Madrid,Legazpi,false,295000.0,4214.0,104935308,flat,Madrid,2,70.0,good,457697.83419689117,low,2024-09-17
Ensanche,calle de Ruperto Chapí,2,es,flat,true,4,true,Alcobendas,,false,377000.0,3887.0,104935325,flat,Madrid,3,97.0,good,299000.0,high,2024-09-17
Zona Avenida Europa,barrio Zona Avenida Europa,4,es,chalet,,,,Pozuelo de Alarcón,Zona Avenida Europa,false,850000.0,2751.0,104936362,chalet,Madrid,5,309.0,renew,1039053.3333333334,low,2024-09-17
Chamberí,"calle Alonso Cano, 68",3,es,flat,true,1,true,Madrid,Nuevos Ministerios-Ríos Rosas,true,1294000.0,7988.0,104936992,flat,Madrid,3,162.0,newdevelopment,1240040.1756756757,medium,2024-09-17
Ciudad Lineal,"calle Belisana, 5",2,es,flat,true,0,true,Madrid,Colina,true,854000.0,7764.0,104937673,flat,Madrid,2,110.0,newdevelopment,584258.3493449781,high,2024-09-17
Ciudad Lineal,calle del Poeta Blas de Otero,1,es,flat,true,14,true,Madrid,Ventas,false,249900.0,3570.0,104937754,flat,Madrid,2,70.0,renew,584258.3493449781,low,2024-09-17
Noroeste,"calle Maestro Guerrero, 11",2,es,flat,true,2,false,Torrejón de Ardoz,,false,145000.0,1381.0,104938439,flat,Madrid,3,105.0,renew,213462.5,low,2024-09-17
Ciudad 70,avenida de Viena,1,es,flat,true,2,true,Coslada,,false,170000.0,2267.0,104938957,flat,Madrid,3,75.0,good,178633.33333333334,medium,2024-09-17
Centro,barrio Chueca-Justicia,3,es,flat,true,3,true,Madrid,Chueca-Justicia,false,1690000.0,11575.0,104939123,flat,Madrid,3,146.0,good,769398.6464032421,high,2024-09-17
Carabanchel,calle de Salvador Allende,2,es,flat,true,2,true,Madrid,Pau de Carabanchel,false,577000.0,3562.0,104939718,flat,Madrid,4,162.0,good,277698.3312883436,high,2024-09-17
Arganzuela,calle de Embajadores,1,es,flat,false,3,true,Madrid,Chopera,false,255000.0,6375.0,104939960,flat,Madrid,2,40.0,renew,457697.83419689117,low,2024-09-17
Retiro,paseo de la Infanta Isabel,1,es,flat,false,1,true,Madrid,Jerónimos,false,390000.0,5821.0,104940055,flat,Madrid,3,67.0,renew,1033324.8743718592,low,2024-09-17
Chamartín,avenida de Burgos,2,es,flat,true,4,true,Madrid,Castilla,false,350000.0,4217.0,104940748,flat,Madrid,2,83.0,good,1658541.416,low,2024-09-17
Valdepelayo - Montepinos - Arroyo Culebro,barrio Valdepelayo-Montepinos-Arroyo Culebro,2,es,flat,true,1,true,Leganés,Valdepelayo-Montepinos-Arroyo Culebro,false,280000.0,3111.0,104941263,flat,Madrid,3,90.0,good,412500.0,low,2024-09-17
Chamberí,calle de Fortuny,5,es,flat,true,6,true,Madrid,Almagro,false,2950000.0,12241.0,104943353,flat,Madrid,4,241.0,good,1240040.1756756757,high,2024-09-17
Fuencarral,calle de Pedro Rico,2,es,flat,true,9,true,Madrid,La Paz,false,840000.0,5316.0,104943605,flat,Madrid,4,158.0,good,1052016.2767857143,low,2024-09-17
Urbanizaciones,barrio Monteclaro,3,es,chalet,,,,Pozuelo de Alarcón,Monteclaro,false,2100000.0,6402.0,104943769,chalet,Madrid,4,328.0,good,2186191.1764705884,medium,2024-09-17
Urbanizaciones,calle Saliente,6,es,chalet,,,,Pozuelo de Alarcón,Montealina,false,2700000.0,2455.0,104943823,chalet,Madrid,6,1100.0,good,2186191.1764705884,high,2024-09-17
Centro,calle de la Cava Baja,2,es,flat,true,3,false,Madrid,Palacio,false,750000.0,6250.0,104943903,flat,Madrid,3,120.0,good,769398.6464032421,medium,2024-09-17
Perales del Rio,Perales del Rio,3,es,chalet,,,,Getafe,,false,442000.0,2497.0,104944017,chalet,Madrid,3,177.0,good,409580.0,medium,2024-09-17
Centro,barrio Palacio,2,es,flat,true,3,true,Madrid,Palacio,false,1185000.0,7848.0,104944203,flat,Madrid,3,151.0,good,769398.6464032421,high,2024-09-17
Chamberí,calle de María de Guzmán,1,es,flat,false,0,false,Madrid,Nuevos Ministerios-Ríos Rosas,false,225225.0,5493.0,104944282,flat,Madrid,2,41.0,renew,1240040.1756756757,low,2024-09-17
El Soto de la Moraleja,Azalea s/n,4,es,chalet,,,,La Moraleja,,false,1249000.0,6751.0,104945052,chalet,Madrid,3,185.0,good,1483132.3529411764,low,2024-09-17
Valdecabañas,Valdecabañas,5,es,chalet,,,,Boadilla del Monte,,false,1595000.0,3255.0,104945067,chalet,Madrid,6,490.0,good,2346181.8181818184,low,2024-09-17
Barrio de Salamanca,barrio Goya,2,es,flat,true,8,true,Madrid,Goya,false,1720000.0,7748.0,104945191,penthouse,Madrid,3,222.0,good,1569158.038243626,medium,2024-09-17
Centro,calle de Toledo,2,es,flat,true,3,true,Madrid,Palacio,false,460000.0,5750.0,104945313,flat,Madrid,1,80.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,barrio Goya,3,es,flat,true,1,true,Madrid,Goya,false,1129000.0,6602.0,104947532,flat,Madrid,3,171.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,barrio Goya,1,es,flat,true,0,true,Madrid,Goya,false,300000.0,5882.0,104948312,flat,Madrid,2,51.0,good,1569158.038243626,low,2024-09-17
Vicálvaro,"Poligono UZP0204 Los Berrocales, 71",2,es,flat,true,1,true,Madrid,Los Berrocales,true,357500.0,3109.0,104948320,flat,Madrid,3,115.0,newdevelopment,376080.66346153844,medium,2024-09-17
Vicálvaro,"Poligono UZP0204 Los Berrocales, 71",2,es,flat,true,1,true,Madrid,Los Berrocales,true,358500.0,3350.0,104948323,flat,Madrid,3,107.0,newdevelopment,376080.66346153844,medium,2024-09-17
Castillo - Campodón,Castillo - Campodón,3,es,chalet,,,,Villaviciosa de Odón,,false,898900.0,3199.0,104948882,chalet,Madrid,5,281.0,good,885019.2307692308,medium,2024-09-17
Chamberí,calle de Santa Engracia,1,es,flat,false,1,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,360000.0,12000.0,104949549,flat,Madrid,1,30.0,good,1240040.1756756757,low,2024-09-17
Barrio de Salamanca,"calle de Claudio Coello, 126",4,es,flat,true,0,true,Madrid,Castellana,false,1419000.0,9460.0,104949738,flat,Madrid,3,150.0,good,1569158.038243626,medium,2024-09-17
Centro,barrio Chueca-Justicia,4,es,flat,true,1,true,Madrid,Chueca-Justicia,false,1519000.0,7199.0,104949975,flat,Madrid,4,211.0,good,769398.6464032421,high,2024-09-17
Chamberí,calle de Joaquín María López,1,es,flat,true,0,false,Madrid,Arapiles,false,330000.0,7500.0,104950156,duplex,Madrid,1,44.0,good,1240040.1756756757,low,2024-09-17
Barrio de Salamanca,calle de Núñez de Balboa,2,es,flat,true,2,true,Madrid,Castellana,false,990000.0,9083.0,104950417,flat,Madrid,2,109.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,barrio Goya,2,es,flat,true,5,true,Madrid,Goya,false,1095000.0,6677.0,104950585,flat,Madrid,4,164.0,good,1569158.038243626,low,2024-09-17
Centro,calle San Buenaventura,1,es,flat,false,4,false,Madrid,Palacio,false,218000.0,5190.0,104950753,flat,Madrid,1,42.0,good,769398.6464032421,low,2024-09-17
Chamartín,calle de Colombia,1,es,flat,true,3,true,Madrid,Bernabéu-Hispanoamérica,false,220000.0,4000.0,104951160,flat,Madrid,2,55.0,good,1658541.416,low,2024-09-17
Chamartín,paseo de La Habana,2,es,flat,true,6,true,Madrid,El Viso,false,1195000.0,7029.0,104951432,flat,Madrid,3,170.0,good,1658541.416,low,2024-09-17
Chamberí,paseo del General Martínez Campos,4,es,flat,true,5,true,Madrid,Almagro,false,2600000.0,12150.0,104953008,flat,Madrid,4,214.0,good,1240040.1756756757,high,2024-09-17
Barrio de Salamanca,calle de Andrés Tamayo,1,es,flat,true,2,true,Madrid,Guindalera,false,325000.0,7065.0,104954366,flat,Madrid,1,46.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,barrio Recoletos,4,es,flat,true,6,true,Madrid,Recoletos,false,8500000.0,17672.0,104955325,penthouse,Madrid,4,481.0,good,1569158.038243626,high,2024-09-17
Chamartín,calle de Clara del Rey,2,es,flat,true,3,true,Madrid,Prosperidad,false,615000.0,6406.0,104955844,flat,Madrid,3,96.0,good,1658541.416,low,2024-09-17
Zona Pueblo,barrio Zona Pueblo,3,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,950000.0,3322.0,104956299,chalet,Madrid,4,286.0,good,1355664.450980392,low,2024-09-17
Chamberí,calle de Fernández de los Ríos,2,es,flat,true,5,true,Madrid,Gaztambide,false,595000.0,6611.0,104956340,flat,Madrid,3,90.0,good,1240040.1756756757,low,2024-09-17
Puente de Vallecas,de los Robles,1,es,flat,true,3,true,Madrid,San Diego,true,259000.0,6167.0,104956444,flat,Madrid,1,42.0,newdevelopment,213998.1403508772,high,2024-09-17
Zona Pueblo,calle Luis Garcia,3,es,flat,true,3,true,Pozuelo de Alarcón,Zona Pueblo,false,760000.0,3180.0,104962072,flat,Madrid,4,239.0,good,1355664.450980392,low,2024-09-17
Centro,costanilla de los Ángeles,2,es,flat,true,3,true,Madrid,Palacio,false,1185000.0,7900.0,104962507,flat,Madrid,2,150.0,good,769398.6464032421,high,2024-09-17
Zona Pueblo,barrio Zona Pueblo,5,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,760000.0,2648.0,104962885,chalet,Madrid,6,287.0,renew,1355664.450980392,low,2024-09-17
Zona Carretera del Plantío,calle el plantio,4,es,chalet,,,,Majadahonda,,false,870000.0,3042.0,104963079,chalet,Madrid,7,286.0,good,1160000.0,low,2024-09-17
Centro,calle de Barceló,4,es,flat,true,1,true,Madrid,Chueca-Justicia,false,1519000.0,7199.0,104963314,flat,Madrid,4,211.0,good,769398.6464032421,high,2024-09-17
Centro,calle del Barco,1,es,flat,false,1,false,Madrid,Malasaña-Universidad,false,750000.0,8242.0,104963427,flat,Madrid,2,91.0,good,769398.6464032421,medium,2024-09-17
El Soto de la Moraleja,El Soto de la Moraleja,3,es,chalet,,,,La Moraleja,,false,1065000.0,5547.0,104963513,chalet,Madrid,3,192.0,good,1483132.3529411764,low,2024-09-17
Centro,via Gran,4,es,flat,true,10,true,Madrid,Malasaña-Universidad,false,3650000.0,10083.0,104964901,flat,Madrid,3,362.0,good,769398.6464032421,high,2024-09-17
La Moraleja urbanización,La Moraleja urbanización,6,es,chalet,,,,La Moraleja,,false,4000000.0,5714.0,104965009,chalet,Madrid,6,700.0,good,3082447.8260869565,high,2024-09-17
Fuencarral,"avenida del Monasterio de El Escorial, 36",1,es,flat,true,1,true,Madrid,Montecarmelo,false,445000.0,4495.0,104966846,flat,Madrid,2,99.0,good,1052016.2767857143,low,2024-09-17
Chamberí,barrio Gaztambide,3,es,flat,true,1,true,Madrid,Gaztambide,false,960000.0,7385.0,104966908,flat,Madrid,3,130.0,good,1240040.1756756757,low,2024-09-17
Castillo - Campodón,avenida Madrid s/n,4,es,chalet,,,,Villaviciosa de Odón,,false,644900.0,2744.0,104967088,chalet,Madrid,4,235.0,good,885019.2307692308,low,2024-09-17
Chamberí,"calle de Ríos Rosas, 28",1,es,flat,true,4,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,730000.0,8111.0,104967989,flat,Madrid,2,90.0,good,1240040.1756756757,low,2024-09-17
La Moraleja urbanización,La Moraleja urbanización,5,es,chalet,,,,La Moraleja,,false,4000000.0,5714.0,104970452,chalet,Madrid,6,700.0,renew,3082447.8260869565,high,2024-09-17
Centro,calle de la Cava Baja,2,es,flat,true,3,false,Madrid,Palacio,false,750000.0,6250.0,104970840,flat,Madrid,3,120.0,good,769398.6464032421,medium,2024-09-17
Retiro,"calle de Juan de Urbieta, 44",3,es,flat,true,0,true,Madrid,Pacífico,false,465000.0,2818.0,104971426,duplex,Madrid,2,165.0,good,1033324.8743718592,low,2024-09-17
Centro,barrio Sol,2,es,flat,true,1,true,Madrid,Sol,false,1250000.0,5580.0,104972086,flat,Madrid,3,224.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,calle de Claudio Coello,4,es,flat,true,0,true,Madrid,Castellana,false,1419000.0,9523.0,104973217,flat,Madrid,3,149.0,good,1569158.038243626,medium,2024-09-17
Hortaleza,"calle Dulce Chacón, 25",1,es,flat,true,3,true,Madrid,Virgen del Cortijo - Manoteras,true,399000.0,6138.0,104973352,flat,Madrid,1,65.0,newdevelopment,1239664.2406015038,low,2024-09-17
Barrio de Salamanca,calle de Diego de León,2,es,flat,false,6,true,Madrid,Castellana,false,879000.0,10103.0,104973865,flat,Madrid,2,87.0,good,1569158.038243626,low,2024-09-17
Barrio de Salamanca,calle del Duque de Sesto,3,es,flat,true,1,true,Madrid,Goya,false,1380000.0,10376.0,104974614,flat,Madrid,2,133.0,good,1569158.038243626,low,2024-09-17
Centro,calle del Maestro Guerrero,2,es,flat,false,4,true,Madrid,Malasaña-Universidad,false,799000.0,10797.0,104977301,flat,Madrid,2,74.0,good,769398.6464032421,medium,2024-09-17
Barrio de Salamanca,calle de Don Ramón de la Cruz,2,es,flat,true,1,true,Madrid,Goya,false,1130000.0,10762.0,104977377,flat,Madrid,3,105.0,good,1569158.038243626,low,2024-09-17
Tetuán,calle de Vicente Gaceo,3,es,flat,true,2,true,Madrid,Ventilla-Almenara,false,699000.0,3495.0,104977513,flat,Madrid,4,200.0,good,568637.182572614,high,2024-09-17
